CMDLINE python train.py
MEM 1110.863281 1618257455.6289
MEM 1110.863281 1618257455.7292
MEM 1110.863281 1618257455.8295
MEM 1110.863281 1618257455.9297
MEM 1110.863281 1618257456.0300
MEM 1110.863281 1618257456.1303
MEM 1110.863281 1618257456.2306
MEM 1110.863281 1618257456.3308
MEM 1110.863281 1618257456.4311
MEM 1110.863281 1618257456.5314
MEM 1110.863281 1618257456.6316
MEM 1110.863281 1618257456.7319
MEM 1110.863281 1618257456.8331
MEM 1110.863281 1618257456.9333
MEM 1110.863281 1618257457.0336
MEM 1110.863281 1618257457.1338
MEM 1110.863281 1618257457.2341
MEM 1110.863281 1618257457.3343
MEM 1110.863281 1618257457.4346
MEM 1110.863281 1618257457.5349
MEM 1110.863281 1618257457.6351
MEM 1110.863281 1618257457.7355
MEM 1110.863281 1618257457.8357
MEM 1110.863281 1618257457.9360
MEM 1110.863281 1618257458.0362
MEM 1110.863281 1618257458.1365
MEM 1110.863281 1618257458.2368
MEM 1110.863281 1618257458.3371
MEM 1110.863281 1618257458.4374
MEM 1110.863281 1618257458.5376
MEM 1110.863281 1618257458.6379
MEM 1110.863281 1618257458.7381
MEM 1110.800781 1618257458.8383
MEM 1110.699219 1618257458.9385
MEM 1110.871094 1618257459.0388
MEM 1111.285156 1618257459.1389
MEM 1111.183594 1618257459.2391
MEM 1111.347656 1618257459.3393
MEM 1111.238281 1618257459.4395
MEM 1111.136719 1618257459.5397
MEM 1111.300781 1618257459.6399
MEM 1111.191406 1618257459.7401
MEM 1111.355469 1618257459.8403
MEM 1111.253906 1618257459.9405
MEM 1111.152344 1618257460.0406
MEM 1111.308594 1618257460.1408
MEM 1111.207031 1618257460.2410
MEM 1111.371094 1618257460.3411
MEM 1111.261719 1618257460.4413
MEM 1111.160156 1618257460.5415
MEM 1111.316406 1618257460.6416
MEM 1111.214844 1618257460.7419
MEM 1111.378906 1618257460.8421
MEM 1111.269531 1618257460.9422
MEM 1111.175781 1618257461.0424
MEM 1111.363281 1618257461.1426
MEM 1111.253906 1618257461.2428
MEM 1111.183594 1618257461.3430
MEM 1111.183594 1618257461.4432
MEM 1111.183594 1618257461.5435
MEM 1111.183594 1618257461.6443
MEM 1111.183594 1618257461.7445
MEM 1111.183594 1618257461.8448
MEM 1111.183594 1618257461.9451
MEM 1111.183594 1618257462.0453
MEM 1111.183594 1618257462.1455
MEM 1111.183594 1618257462.2458
MEM 1111.183594 1618257462.3461
MEM 1111.183594 1618257462.4464
MEM 1111.183594 1618257462.5466
MEM 1111.183594 1618257462.6469
MEM 1111.183594 1618257462.7472
MEM 1111.183594 1618257462.8474
MEM 1111.183594 1618257462.9478
MEM 1111.183594 1618257463.0480
MEM 1111.183594 1618257463.1483
MEM 1111.183594 1618257463.2486
MEM 1111.183594 1618257463.3488
MEM 1111.183594 1618257463.4491
MEM 1111.183594 1618257463.5493
MEM 1111.183594 1618257463.6496
MEM 1111.183594 1618257463.7499
MEM 1111.183594 1618257463.8501
MEM 1111.183594 1618257463.9504
MEM 1111.183594 1618257464.0506
MEM 1111.183594 1618257464.1509
MEM 1111.183594 1618257464.2511
MEM 1111.183594 1618257464.3514
MEM 1111.183594 1618257464.4517
MEM 1111.183594 1618257464.5519
MEM 1111.183594 1618257464.6522
MEM 1111.183594 1618257464.7525
MEM 1111.183594 1618257464.8528
MEM 1111.183594 1618257464.9531
MEM 1111.183594 1618257465.0551
MEM 1111.183594 1618257465.1554
MEM 1111.183594 1618257465.2557
MEM 1111.183594 1618257465.3560
MEM 1111.183594 1618257465.4562
MEM 1111.183594 1618257465.5564
MEM 1111.183594 1618257465.6568
MEM 1111.183594 1618257465.7570
MEM 1111.183594 1618257465.8573
MEM 1111.183594 1618257465.9575
MEM 1111.183594 1618257466.0578
MEM 1111.183594 1618257466.1580
MEM 1111.183594 1618257466.2583
MEM 1111.183594 1618257466.3586
MEM 1111.183594 1618257466.4588
MEM 1111.183594 1618257466.5591
MEM 1111.183594 1618257466.6594
MEM 1111.183594 1618257466.7596
MEM 1111.183594 1618257466.8599
MEM 1111.183594 1618257466.9602
MEM 1111.183594 1618257467.0605
MEM 1111.183594 1618257467.1608
MEM 1111.183594 1618257467.2610
MEM 1111.183594 1618257467.3613
MEM 1111.183594 1618257467.4616
MEM 1111.183594 1618257467.5619
MEM 1111.183594 1618257467.6621
MEM 1111.183594 1618257467.7624
MEM 1111.183594 1618257467.8626
MEM 1111.183594 1618257467.9629
MEM 1111.183594 1618257468.0632
MEM 1111.183594 1618257468.1634
MEM 1111.183594 1618257468.2637
MEM 1111.183594 1618257468.3640
MEM 1111.183594 1618257468.4642
MEM 1111.183594 1618257468.5644
MEM 1111.183594 1618257468.6647
MEM 1111.183594 1618257468.7649
MEM 1111.183594 1618257468.8652
MEM 1111.183594 1618257468.9684
MEM 1111.183594 1618257469.0687
MEM 1111.183594 1618257469.1689
MEM 1111.183594 1618257469.2692
MEM 1111.183594 1618257469.3694
MEM 1111.183594 1618257469.4697
MEM 1111.183594 1618257469.5699
MEM 1111.183594 1618257469.6702
MEM 1111.183594 1618257469.7704
MEM 1111.183594 1618257469.8707
MEM 1111.183594 1618257469.9709
MEM 1111.183594 1618257470.0711
MEM 1111.183594 1618257470.1714
MEM 1111.183594 1618257470.2716
MEM 1111.183594 1618257470.3718
MEM 1111.183594 1618257470.4720
MEM 1111.183594 1618257470.5723
MEM 1111.183594 1618257470.6730
MEM 1111.183594 1618257470.7733
MEM 1111.183594 1618257470.8735
MEM 1111.183594 1618257470.9738
MEM 1111.183594 1618257471.0740
MEM 1111.183594 1618257471.1743
MEM 1111.183594 1618257471.2746
MEM 1111.183594 1618257471.3748
MEM 1111.183594 1618257471.4751
MEM 1111.183594 1618257471.5753
MEM 1111.183594 1618257471.6755
MEM 1111.183594 1618257471.7758
MEM 1111.183594 1618257471.8761
MEM 1111.183594 1618257471.9764
MEM 1111.183594 1618257472.0766
MEM 1111.183594 1618257472.1768
MEM 1111.183594 1618257472.2771
MEM 1111.183594 1618257472.3777
MEM 1111.183594 1618257472.4780
MEM 1111.183594 1618257472.5782
MEM 1111.183594 1618257472.6785
MEM 1111.183594 1618257472.7788
MEM 1111.183594 1618257472.8791
MEM 1111.183594 1618257472.9793
MEM 1111.183594 1618257473.0795
MEM 1111.183594 1618257473.1798
MEM 1111.183594 1618257473.2801
MEM 1111.183594 1618257473.3803
MEM 1111.183594 1618257473.4806
MEM 1111.183594 1618257473.5821
MEM 1111.183594 1618257473.6823
MEM 1111.183594 1618257473.7826
MEM 1111.183594 1618257473.8829
MEM 1111.183594 1618257473.9831
MEM 1111.183594 1618257474.0833
MEM 1111.183594 1618257474.1836
MEM 1111.183594 1618257474.2839
MEM 1111.183594 1618257474.3841
MEM 1111.183594 1618257474.4844
MEM 1111.183594 1618257474.5847
MEM 1111.183594 1618257474.6869
MEM 1111.183594 1618257474.7872
MEM 1111.183594 1618257474.8878
MEM 1111.183594 1618257474.9880
MEM 1111.183594 1618257475.0883
MEM 1111.183594 1618257475.1885
MEM 1111.183594 1618257475.2888
MEM 1111.183594 1618257475.3891
MEM 1111.183594 1618257475.4893
MEM 1111.183594 1618257475.5896
MEM 1111.183594 1618257475.6898
MEM 1111.183594 1618257475.7900
MEM 1111.183594 1618257475.8903
MEM 1111.183594 1618257475.9906
MEM 1111.183594 1618257476.0909
MEM 1111.183594 1618257476.1911
MEM 1111.183594 1618257476.2914
MEM 1111.183594 1618257476.3916
MEM 1111.183594 1618257476.4919
MEM 1111.183594 1618257476.5921
MEM 1111.183594 1618257476.6924
MEM 1111.183594 1618257476.7926
MEM 1111.183594 1618257476.8929
MEM 1111.183594 1618257476.9931
MEM 1111.183594 1618257477.0934
MEM 1111.183594 1618257477.1936
MEM 1111.183594 1618257477.2939
MEM 1111.183594 1618257477.3942
MEM 1111.183594 1618257477.4944
MEM 1111.183594 1618257477.5947
MEM 1111.183594 1618257477.6949
MEM 1111.183594 1618257477.7952
MEM 1111.183594 1618257477.8954
MEM 1111.183594 1618257477.9957
MEM 1111.183594 1618257478.0959
MEM 1111.183594 1618257478.1962
MEM 1111.183594 1618257478.2965
MEM 1111.183594 1618257478.3967
MEM 1111.183594 1618257478.4970
MEM 1111.183594 1618257478.5972
MEM 1111.183594 1618257478.6975
MEM 1111.183594 1618257478.7978
MEM 1111.183594 1618257478.8997
MEM 1111.183594 1618257479.0000
MEM 1111.183594 1618257479.1002
MEM 1111.183594 1618257479.2004
MEM 1111.183594 1618257479.3007
MEM 1111.183594 1618257479.4009
MEM 1111.183594 1618257479.5012
MEM 1111.183594 1618257479.6014
MEM 1111.183594 1618257479.7016
MEM 1111.183594 1618257479.8019
MEM 1111.183594 1618257479.9021
MEM 1111.183594 1618257480.0024
MEM 1111.183594 1618257480.1026
MEM 1111.183594 1618257480.2029
MEM 1111.183594 1618257480.3031
MEM 1111.183594 1618257480.4034
MEM 1111.183594 1618257480.5036
MEM 1111.183594 1618257480.6039
MEM 1111.183594 1618257480.7042
MEM 1111.183594 1618257480.8044
MEM 1111.183594 1618257480.9046
MEM 1111.183594 1618257481.0049
MEM 1111.183594 1618257481.1051
MEM 1111.183594 1618257481.2054
MEM 1111.183594 1618257481.3056
MEM 1111.183594 1618257481.4059
MEM 1111.183594 1618257481.5061
MEM 1111.183594 1618257481.6064
MEM 1111.183594 1618257481.7066
MEM 1111.183594 1618257481.8069
MEM 1111.183594 1618257481.9071
MEM 1111.183594 1618257482.0074
MEM 1111.183594 1618257482.1076
MEM 1111.183594 1618257482.2079
MEM 1111.183594 1618257482.3081
MEM 1111.183594 1618257482.4083
MEM 1111.183594 1618257482.5086
MEM 1111.183594 1618257482.6088
MEM 1111.183594 1618257482.7091
MEM 1111.183594 1618257482.8094
MEM 1111.183594 1618257482.9096
MEM 1111.183594 1618257483.0099
MEM 1111.183594 1618257483.1102
MEM 1111.183594 1618257483.2104
MEM 1111.183594 1618257483.3107
MEM 1111.183594 1618257483.4110
MEM 1111.183594 1618257483.5113
MEM 1111.183594 1618257483.6115
MEM 1111.183594 1618257483.7118
MEM 1111.183594 1618257483.8121
MEM 1111.183594 1618257483.9124
MEM 1111.183594 1618257484.0127
MEM 1111.183594 1618257484.1130
MEM 1111.183594 1618257484.2132
MEM 1111.183594 1618257484.3150
MEM 1111.183594 1618257484.4153
MEM 1111.183594 1618257484.5155
MEM 1111.183594 1618257484.6157
MEM 1111.183594 1618257484.7160
MEM 1111.183594 1618257484.8162
MEM 1111.183594 1618257484.9165
MEM 1111.347656 1618257485.0166
MEM 1111.246094 1618257485.1168
MEM 1111.144531 1618257485.2170
MEM 1111.312500 1618257485.3171
MEM 1111.199219 1618257485.4173
MEM 1111.371094 1618257485.5175
MEM 1111.261719 1618257485.6177
MEM 1111.167969 1618257485.7178
MEM 1111.324219 1618257485.8180
MEM 1111.230469 1618257485.9182
MEM 1111.394531 1618257486.0184
MEM 1111.285156 1618257486.1185
MEM 1111.191406 1618257486.2187
MEM 1111.347656 1618257486.3189
MEM 1111.246094 1618257486.4190
MEM 1111.144531 1618257486.5192
MEM 1111.300781 1618257486.6194
MEM 1111.230469 1618257486.7195
MEM 1111.386719 1618257486.8197
MEM 1111.285156 1618257486.9199
MEM 1111.191406 1618257487.0201
MEM 1111.339844 1618257487.1202
MEM 1111.246094 1618257487.2205
MEM 1111.144531 1618257487.3206
MEM 1111.316406 1618257487.4208
MEM 1111.261719 1618257487.5211
MEM 1111.261719 1618257487.6213
MEM 1111.261719 1618257487.7216
MEM 1111.261719 1618257487.8219
MEM 1111.261719 1618257487.9222
MEM 1111.261719 1618257488.0224
MEM 1111.261719 1618257488.1228
MEM 1111.261719 1618257488.2231
MEM 1111.261719 1618257488.3233
MEM 1111.261719 1618257488.4236
MEM 1111.261719 1618257488.5238
MEM 1111.261719 1618257488.6241
MEM 1111.261719 1618257488.7243
MEM 1111.261719 1618257488.8246
MEM 1111.261719 1618257488.9249
MEM 1111.261719 1618257489.0251
MEM 1111.261719 1618257489.1254
MEM 1111.261719 1618257489.2257
MEM 1111.261719 1618257489.3260
MEM 1111.261719 1618257489.4263
MEM 1111.261719 1618257489.5265
MEM 1111.261719 1618257489.6268
MEM 1111.261719 1618257489.7271
MEM 1111.261719 1618257489.8274
MEM 1111.261719 1618257489.9277
MEM 1111.261719 1618257490.0280
MEM 1111.261719 1618257490.1282
MEM 1111.261719 1618257490.2284
MEM 1111.261719 1618257490.3286
MEM 1111.261719 1618257490.4289
MEM 1111.261719 1618257490.5292
MEM 1111.261719 1618257490.6294
MEM 1111.261719 1618257490.7297
MEM 1111.261719 1618257490.8300
MEM 1111.261719 1618257490.9302
MEM 1111.261719 1618257491.0305
MEM 1111.261719 1618257491.1308
MEM 1111.261719 1618257491.2310
MEM 1111.261719 1618257491.3312
MEM 1111.261719 1618257491.4316
MEM 1111.261719 1618257491.5318
MEM 1111.261719 1618257491.6320
MEM 1111.261719 1618257491.7323
MEM 1111.261719 1618257491.8326
MEM 1111.261719 1618257491.9328
MEM 1111.261719 1618257492.0331
MEM 1111.261719 1618257492.1334
MEM 1111.261719 1618257492.2337
MEM 1111.261719 1618257492.3340
MEM 1111.261719 1618257492.4342
MEM 1111.261719 1618257492.5345
MEM 1111.261719 1618257492.6347
MEM 1111.261719 1618257492.7350
MEM 1111.261719 1618257492.8353
MEM 1111.261719 1618257492.9355
MEM 1111.261719 1618257493.0358
MEM 1111.261719 1618257493.1361
MEM 1111.261719 1618257493.2364
MEM 1111.261719 1618257493.3367
MEM 1111.261719 1618257493.4370
MEM 1111.261719 1618257493.5372
MEM 1111.261719 1618257493.6375
MEM 1111.261719 1618257493.7377
MEM 1111.261719 1618257493.8380
MEM 1111.261719 1618257493.9383
MEM 1111.261719 1618257494.0385
MEM 1111.261719 1618257494.1388
MEM 1111.261719 1618257494.2391
MEM 1111.261719 1618257494.3394
MEM 1111.261719 1618257494.4396
MEM 1111.261719 1618257494.5399
MEM 1111.261719 1618257494.6401
MEM 1111.261719 1618257494.7404
MEM 1111.261719 1618257494.8406
MEM 1111.261719 1618257494.9409
MEM 1111.261719 1618257495.0411
MEM 1111.261719 1618257495.1414
MEM 1111.261719 1618257495.2416
MEM 1111.261719 1618257495.3419
MEM 1111.261719 1618257495.4421
MEM 1111.261719 1618257495.5424
MEM 1111.261719 1618257495.6427
MEM 1111.261719 1618257495.7430
MEM 1111.261719 1618257495.8433
MEM 1111.261719 1618257495.9435
MEM 1111.261719 1618257496.0438
MEM 1111.261719 1618257496.1441
MEM 1111.261719 1618257496.2444
MEM 1111.261719 1618257496.3446
MEM 1111.261719 1618257496.4449
MEM 1111.261719 1618257496.5451
MEM 1111.261719 1618257496.6454
MEM 1111.261719 1618257496.7457
MEM 1111.261719 1618257496.8460
MEM 1111.261719 1618257496.9462
MEM 1111.261719 1618257497.0465
MEM 1111.261719 1618257497.1467
MEM 1111.261719 1618257497.2469
MEM 1111.261719 1618257497.3472
MEM 1111.261719 1618257497.4476
MEM 1111.261719 1618257497.5479
MEM 1111.261719 1618257497.6481
MEM 1111.261719 1618257497.7484
MEM 1111.261719 1618257497.8486
MEM 1111.261719 1618257497.9489
MEM 1111.261719 1618257498.0492
MEM 1111.261719 1618257498.1494
MEM 1111.261719 1618257498.2497
MEM 1111.261719 1618257498.3500
MEM 1111.261719 1618257498.4503
MEM 1111.261719 1618257498.5505
MEM 1111.261719 1618257498.6508
MEM 1111.261719 1618257498.7511
MEM 1111.261719 1618257498.8513
MEM 1111.261719 1618257498.9516
MEM 1111.261719 1618257499.0519
MEM 1111.261719 1618257499.1521
MEM 1111.261719 1618257499.2524
MEM 1111.261719 1618257499.3527
MEM 1111.261719 1618257499.4530
MEM 1111.261719 1618257499.5532
MEM 1111.261719 1618257499.6535
MEM 1111.261719 1618257499.7537
MEM 1111.261719 1618257499.8540
MEM 1111.261719 1618257499.9542
MEM 1111.261719 1618257500.0545
MEM 1111.261719 1618257500.1547
MEM 1111.261719 1618257500.2550
MEM 1111.261719 1618257500.3552
MEM 1111.261719 1618257500.4555
MEM 1111.261719 1618257500.5559
MEM 1111.261719 1618257500.6561
MEM 1111.261719 1618257500.7564
MEM 1111.261719 1618257500.8566
MEM 1111.261719 1618257500.9568
MEM 1111.261719 1618257501.0571
MEM 1111.261719 1618257501.1573
MEM 1111.261719 1618257501.2576
MEM 1111.261719 1618257501.3578
MEM 1111.261719 1618257501.4581
MEM 1111.261719 1618257501.5583
MEM 1111.261719 1618257501.6586
MEM 1111.261719 1618257501.7604
MEM 1111.261719 1618257501.8607
MEM 1111.261719 1618257501.9610
MEM 1111.261719 1618257502.0612
MEM 1111.261719 1618257502.1616
MEM 1111.261719 1618257502.2618
MEM 1111.261719 1618257502.3621
MEM 1111.261719 1618257502.4624
MEM 1111.261719 1618257502.5627
MEM 1111.261719 1618257502.6630
MEM 1111.261719 1618257502.7632
MEM 1111.261719 1618257502.8635
MEM 1111.261719 1618257502.9638
MEM 1111.261719 1618257503.0640
MEM 1111.261719 1618257503.1643
MEM 1111.261719 1618257503.2645
MEM 1111.261719 1618257503.3647
MEM 1111.261719 1618257503.4650
MEM 1111.261719 1618257503.5652
MEM 1111.261719 1618257503.6655
MEM 1111.261719 1618257503.7658
MEM 1111.261719 1618257503.8660
MEM 1111.261719 1618257503.9663
MEM 1111.261719 1618257504.0665
MEM 1111.261719 1618257504.1667
MEM 1111.261719 1618257504.2670
MEM 1111.261719 1618257504.3672
MEM 1111.261719 1618257504.4675
MEM 1111.261719 1618257504.5678
MEM 1111.261719 1618257504.6680
MEM 1111.261719 1618257504.7682
MEM 1111.261719 1618257504.8685
MEM 1111.261719 1618257504.9687
MEM 1111.261719 1618257505.0689
MEM 1111.261719 1618257505.1692
MEM 1111.261719 1618257505.2694
MEM 1111.261719 1618257505.3696
MEM 1111.261719 1618257505.4699
MEM 1111.261719 1618257505.5702
MEM 1111.261719 1618257505.6704
MEM 1111.261719 1618257505.7707
MEM 1111.261719 1618257505.8709
MEM 1111.261719 1618257505.9712
MEM 1111.261719 1618257506.0714
MEM 1111.261719 1618257506.1716
MEM 1111.261719 1618257506.2719
MEM 1111.261719 1618257506.3721
MEM 1111.261719 1618257506.4724
MEM 1111.261719 1618257506.5726
MEM 1111.261719 1618257506.6729
MEM 1111.261719 1618257506.7732
MEM 1111.261719 1618257506.8734
MEM 1111.261719 1618257506.9764
MEM 1111.261719 1618257507.0767
MEM 1111.261719 1618257507.1770
MEM 1111.261719 1618257507.2772
MEM 1111.261719 1618257507.3775
MEM 1111.261719 1618257507.4778
MEM 1111.261719 1618257507.5781
MEM 1111.261719 1618257507.6783
MEM 1111.261719 1618257507.7786
MEM 1111.261719 1618257507.8788
MEM 1111.261719 1618257507.9790
MEM 1111.261719 1618257508.0794
MEM 1111.261719 1618257508.1796
MEM 1111.261719 1618257508.2799
MEM 1111.261719 1618257508.3801
MEM 1111.261719 1618257508.4804
MEM 1111.261719 1618257508.5807
MEM 1111.261719 1618257508.6809
MEM 1111.261719 1618257508.7812
MEM 1111.261719 1618257508.8815
MEM 1111.261719 1618257508.9817
MEM 1111.261719 1618257509.0820
MEM 1111.261719 1618257509.1823
MEM 1111.261719 1618257509.2826
MEM 1111.261719 1618257509.3828
MEM 1111.261719 1618257509.4831
MEM 1111.261719 1618257509.5834
MEM 1111.261719 1618257509.6836
MEM 1111.261719 1618257509.7839
MEM 1111.261719 1618257509.8841
MEM 1111.261719 1618257509.9844
MEM 1111.261719 1618257510.0846
MEM 1111.261719 1618257510.1848
MEM 1111.261719 1618257510.2851
MEM 1111.261719 1618257510.3854
MEM 1111.261719 1618257510.4856
MEM 1111.261719 1618257510.5859
MEM 1111.199219 1618257510.6861
MEM 1111.355469 1618257510.7863
MEM 1111.261719 1618257510.8865
MEM 1111.160156 1618257510.9867
MEM 1111.308594 1618257511.0869
MEM 1111.214844 1618257511.1871
MEM 1111.363281 1618257511.2872
MEM 1111.269531 1618257511.3875
MEM 1111.167969 1618257511.4876
MEM 1111.316406 1618257511.5878
MEM 1111.222656 1618257511.6880
MEM 1111.371094 1618257511.7882
MEM 1111.300781 1618257511.8884
MEM 1111.207031 1618257511.9886
MEM 1111.363281 1618257512.0888
MEM 1111.269531 1618257512.1889
MEM 1111.160156 1618257512.2891
MEM 1111.316406 1618257512.3893
MEM 1111.222656 1618257512.4895
MEM 1111.378906 1618257512.5896
MEM 1111.277344 1618257512.6898
MEM 1111.175781 1618257512.7900
MEM 1111.332031 1618257512.8901
MEM 1111.230469 1618257512.9903
MEM 1111.386719 1618257513.0905
MEM 1109.519531 1618257513.1929
MEM 1109.519531 1618257513.2932
MEM 1109.273438 1618257513.3935
MEM 0.000000 1618257513.4938
